Adult_ID,race,sex,income
724718502,Amer-Indian-Eskimo,Male,1
900052386,Asian-Pac-Islander,Female,0
650528344,White,Male,0
503863239,White,Male,1
345155957,White,Male,1
967097594,White,Male,0
680083377,White,Male,0
512971460,White,Female,0
859326076,White,Male,1
547521096,White,Female,0
535880651,White,Male,1
458863859,White,Male,0
686526110,White,Female,0
794069044,White,Male,0
454011574,White,Male,1
787538862,White,Female,0
523208788,White,Female,0
390398770,White,Male,0
396182752,Black,Female,0
278324637,White,Female,0
156469626,White,Female,0
158970934,White,Female,0
507762938,White,Female,0
782109935,White,Female,0
664194299,White,Male,1
744618664,White,Female,0
842192315,White,Female,0
338018449,White,Male,1
974212331,White,Male,0
417972509,White,Female,0
230079236,White,Male,1
902750107,White,Male,0
137269481,White,Female,0
943592572,White,Female,0
570636940,White,Male,1
222318724,White,Male,0
528953576,White,Male,0
871588044,White,Female,0
285284705,White,Male,0
566736502,Asian-Pac-Islander,Male,0
659330445,White,Female,0
223685970,White,Male,1
573555970,White,Male,1
619061584,White,Male,0
520743017,White,Male,0
199968294,White,Male,1
784932618,White,Female,0
794043148,White,Female,0
561242349,White,Male,0
917349397,White,Female,0
180313538,White,Male,1
976449541,White,Male,0
520540513,White,Male,0
451616781,White,Male,0
104835187,Black,Female,0
569081785,White,Male,0
523413858,White,Female,0
870722058,Black,Female,0
586890918,White,Female,0
243807837,White,Male,1
859989386,White,Male,1
896335047,White,Male,1
725178459,White,Male,0
486324128,White,Male,0
426426845,White,Male,0
527139398,Asian-Pac-Islander,Female,1
520901020,White,Male,1
722067281,Black,Male,0
354526459,White,Female,1
439605784,White,Male,0
852605411,White,Male,1
107471445,White,Male,0
374919576,White,Male,0
360555019,White,Male,0
729079660,White,Male,0
491734061,White,Female,0
748969141,White,Male,0
344524148,Black,Male,0
329337554,White,Male,0
253161530,White,Male,0
557921196,White,Male,0
767942550,White,Male,0
568909672,Black,Male,0
742899235,White,Male,0
611615883,Black,Male,0
611727094,Black,Female,0
280839827,White,Female,1
651419663,White,Male,0
983866916,White,Male,0
722239418,White,Male,1
797426242,White,Male,0
972229711,White,Female,0
888125091,White,Male,0
141887227,White,Female,1
700214076,White,Male,0
108270440,White,Female,0
226815571,White,Female,0
162327346,White,Female,0
849646744,White,Male,1
925780921,White,Female,0
883939497,White,Male,1
784234389,White,Male,0
898504440,White,Male,1
229118016,White,Male,1
284693052,White,Female,0
117168028,White,Male,0
951419020,White,Male,1
340515595,White,Male,1
228312083,White,Male,1
512847247,White,Male,0
565478044,White,Male,0
790054557,Asian-Pac-Islander,Female,1
689339322,Black,Female,0
686298957,Black,Female,0
216678738,White,Male,0
616694638,White,Female,0
926133750,Black,Male,0
742004200,White,Male,0
827717143,White,Male,1
181555613,White,Female,0
188329502,White,Male,0
467211761,White,Male,1
633613645,White,Female,0
351265185,White,Male,0
404449090,White,Male,0
734737901,White,Female,0
180072913,White,Male,0
448848617,White,Male,0
917171245,Other,Male,0
770053463,White,Female,0
149430764,White,Male,1
608135566,White,Female,0
275981432,Asian-Pac-Islander,Male,1
172586576,White,Male,0
553895369,White,Male,1
763319062,White,Male,1
287481442,White,Female,0
208658589,White,Male,0
289462196,Black,Male,0
375018243,White,Male,1
619925816,Black,Male,0
176449264,White,Male,0
683271515,White,Male,0
576661376,White,Male,0
712518340,White,Male,0
261343672,White,Male,1
693466584,White,Female,0
525243734,White,Female,0
991051560,White,Female,0
222880973,White,Female,0
646966320,Black,Female,0
826386827,Black,Female,0
446543845,Asian-Pac-Islander,Male,1
555267045,White,Male,0
864972328,Black,Male,0
199395486,White,Male,0
348341913,White,Female,0
299280659,White,Male,0
238584421,White,Female,0
259685732,Black,Female,0
588259313,White,Male,0
866550220,White,Male,0
322995574,White,Male,1
746505829,White,Female,0
411542788,White,Male,0
814996021,White,Male,0
992815607,White,Male,0
894135573,White,Male,0
241099842,White,Male,0
693969436,White,Male,0
516236508,Black,Male,0
148252635,White,Male,1
304996327,White,Male,0
385929125,White,Male,0
328054890,White,Female,0
193403156,Black,Male,1
464794104,White,Female,0
418351595,Black,Female,0
248174392,Black,Male,0
583546399,White,Male,1
739138243,Black,Male,0
172357418,White,Male,0
646052039,White,Male,0
517942370,White,Male,1
614074523,White,Female,0
532965467,White,Male,0
728177373,White,Female,0
813659586,White,Male,0
298757171,Black,Female,0
372360456,White,Male,1
462089598,White,Male,0
859784212,White,Female,1
406154628,White,Male,0
421103714,White,Male,0
101329457,White,Female,0
628410287,Asian-Pac-Islander,Male,0
547298313,White,Male,1
831409394,White,Male,1
844624024,White,Male,0
515741015,Asian-Pac-Islander,Male,0
832470627,White,Male,0
373942641,Black,Male,1
382299048,White,Female,1
731655479,White,Female,0
976117766,White,Male,0
696403135,Black,Male,0
516849011,White,Female,0
306935554,White,Male,0
741149465,Black,Male,0
716860783,Amer-Indian-Eskimo,Male,0
303862917,White,Male,1
173124921,Black,Female,0
895820578,White,Male,0
946559253,White,Male,1
889907866,White,Female,0
560748475,White,Female,0
826071629,White,Male,1
360143766,White,Female,0
826630916,Black,Male,0
912075139,White,Female,0
135569780,White,Male,0
486013213,White,Female,1
690357421,White,Female,0
850633311,White,Male,1
307361757,White,Male,0
261367331,White,Male,0
497679084,White,Male,1
638157521,White,Male,0
315711685,White,Male,1
334289353,White,Male,0
915486827,White,Male,0
492045778,White,Male,0
150940497,White,Male,1
391668654,White,Male,1
148784232,White,Male,0
567361838,Black,Male,0
913786826,White,Male,0
819270439,White,Male,1
879562905,Black,Male,1
309650129,Black,Female,0
475384270,White,Male,0
893768579,White,Male,0
774145400,Black,Female,0
909070552,White,Male,1
358268869,White,Male,1
642412558,Black,Male,0
585119798,White,Male,1
359753074,White,Male,1
243878218,Amer-Indian-Eskimo,Male,0
632181992,Black,Male,0
728256721,White,Male,0
644080012,White,Female,0
182873729,White,Male,0
934770410,White,Male,1
783242582,White,Male,1
356431973,Asian-Pac-Islander,Male,0
554051153,White,Female,0
661222411,White,Male,0
606010491,White,Female,0
852330122,White,Male,0
811206440,White,Female,0
347084608,White,Female,0
174033355,Asian-Pac-Islander,Female,0
496843965,White,Male,0
257579955,White,Male,0
465257111,White,Male,1
982362145,White,Male,1
989320508,White,Male,0
324471755,Black,Male,1
428771447,White,Male,0
321826303,White,Male,0
916612582,White,Female,0
388560472,White,Female,0
210106546,White,Male,1
814055602,White,Male,0
317970009,White,Female,0
759640948,White,Male,1
684678243,White,Male,1
190903769,Amer-Indian-Eskimo,Male,0
122723777,White,Male,1
731119653,White,Male,1
495656506,White,Female,0
119210125,White,Male,1
462049143,White,Male,0
742999002,White,Male,1
296096573,White,Male,0
954002011,White,Male,0
843096853,White,Male,1
364963191,White,Male,0
906613796,White,Male,0
489624688,White,Male,0
368254589,White,Male,0
558992069,Black,Female,0
426486429,Black,Male,0
257952424,Black,Male,0
106564254,White,Male,1
635897823,White,Male,1
503084603,White,Male,0
329769624,White,Male,1
432377250,Asian-Pac-Islander,Male,0
991940042,White,Male,1
289503810,White,Female,0
744939572,White,Male,0
881348714,Black,Male,0
316422354,White,Male,0
426543581,White,Female,0
640263572,White,Female,0
188231446,White,Female,0
484572594,White,Male,0
629508082,Black,Male,0
139989651,White,Male,0
774554846,White,Male,0
716685477,White,Male,1
360963672,White,Female,0
431513288,Black,Male,0
153313810,White,Male,1
622058166,White,Female,1
645157024,Black,Male,1
728140858,White,Female,0
640298060,White,Female,0
280120598,White,Male,0
965413273,White,Male,0
655916471,White,Female,0
275110278,Black,Male,0
210890781,White,Female,0
106751599,White,Male,0
837404336,White,Male,0
418815047,White,Male,0
374956459,White,Male,0
373467619,White,Male,0
374339137,White,Male,0
593391294,White,Male,0
813314228,White,Male,1
898210705,White,Female,0
225316743,White,Female,0
567457937,White,Male,0
646802810,White,Female,0
943557578,White,Female,0
338281605,White,Male,1
874496177,Black,Male,0
354789388,White,Male,0
813631435,White,Male,0
956835617,White,Male,0
147022382,Black,Female,0
130396220,White,Male,0
827761442,White,Male,0
441947886,White,Female,1
212198783,White,Male,0
564133790,Black,Female,0
577175815,Black,Female,0
280979024,White,Male,0
504307048,Black,Male,0
547637950,White,Male,0
958963290,White,Male,0
744972543,Black,Female,0
258070719,White,Male,1
341641390,White,Male,0
482126362,White,Male,0
617291541,White,Male,0
812845635,White,Male,0
688444795,White,Male,0
421142905,White,Male,0
789099089,White,Male,0
376291614,White,Female,0
989533067,White,Male,1
952825431,Asian-Pac-Islander,Male,0
798649542,White,Male,0
511691315,White,Male,1
252642487,White,Male,0
149074047,White,Male,1
971992489,White,Male,0
543649055,White,Male,0
112400134,White,Female,0
993796867,White,Female,0
971816705,White,Male,0
104216708,White,Male,0
707222890,White,Male,0
188074058,White,Male,1
808297615,White,Male,0
461516286,White,Male,1
835417227,White,Female,0
848206984,Black,Female,0
260773589,White,Male,0
980853382,White,Male,0
559030308,White,Male,0
625578080,White,Female,0
288150408,White,Female,0
401075025,Black,Male,1
583080133,White,Male,0
202695116,White,Male,0
694127591,Black,Female,0
843377705,White,Male,0
423258619,White,Male,0
121829004,Asian-Pac-Islander,Male,0
297522523,White,Female,0
785111231,White,Female,1
402837090,White,Male,1
787399184,White,Male,1
612997824,White,Male,0
458314356,White,Male,1
252065163,White,Male,1
162428122,White,Female,0
399151056,White,Male,0
156602450,White,Male,0
987039060,White,Male,1
175231117,White,Male,1
993790652,Asian-Pac-Islander,Female,0
328194454,White,Male,0
480664077,Other,Female,0
626920735,White,Male,1
229469326,White,Male,0
147346140,White,Female,1
837470300,White,Female,0
667122669,Black,Female,0
826217156,White,Male,0
292051537,White,Female,0
325843289,White,Male,1
152957181,White,Male,0
716762263,White,Male,0
618226946,White,Male,1
425607580,White,Female,0
970635712,White,Female,0
664276010,White,Male,1
711651048,White,Male,1
944764532,Black,Female,0
876628797,White,Male,1
403783010,White,Male,1
960474162,White,Male,1
736320251,White,Female,0
974106263,White,Female,1
524298987,Black,Male,0
184536011,White,Male,0
599919813,White,Male,1
218945632,Black,Female,0
271097422,White,Male,0
173444598,White,Male,0
912748645,White,Male,0
443865164,White,Male,0
884008931,Black,Male,1
458468950,White,Male,1
691832270,White,Female,0
209033222,White,Male,0
541277375,White,Male,0
606376399,White,Male,0
310185167,White,Male,0
158060675,White,Male,1
591557905,White,Male,0
419789852,White,Male,0
621103003,Black,Male,0
592369031,White,Female,0
905982945,White,Male,1
278520014,White,Male,0
621233235,White,Male,0
486777816,White,Male,1
938036357,White,Male,1
337033585,White,Male,0
169796450,White,Male,0
715925252,White,Male,0
303149432,White,Female,1
203735395,White,Male,0
956345202,White,Male,1
186649177,White,Male,0
557514115,White,Male,0
414734306,White,Male,0
693901393,White,Female,0
145459661,White,Male,0
819179469,White,Male,1
215325208,White,Female,0
551043825,White,Male,0
547798726,White,Male,1
117041581,Black,Female,0
913855108,White,Male,1
577136018,White,Female,0
300607610,White,Male,1
148752818,White,Female,0
252326482,White,Female,0
644856941,White,Male,0
355915258,White,Female,1
331817817,White,Male,0
209450731,Black,Male,1
777947480,White,Female,0
922421030,White,Male,0
346536098,White,Male,0
555533475,White,Male,0
283567481,Black,Female,0
415457502,White,Female,0
212199722,White,Male,0
431882610,White,Female,0
724875084,White,Female,0
253978835,White,Male,0
312616526,White,Male,1
669338880,White,Female,0
278987166,Asian-Pac-Islander,Male,0
101156684,White,Male,1
235665707,White,Female,0
734365905,White,Male,0
679725088,White,Male,0
866059177,White,Male,1
745971966,Black,Male,0
787234563,Amer-Indian-Eskimo,Female,0
722616875,White,Female,0
911129418,Asian-Pac-Islander,Male,1
446851688,White,Male,1
614464610,White,Male,0
486283047,White,Female,0
793301962,White,Male,0
388887431,White,Male,1
424964629,White,Male,1
544048879,White,Female,0
921679141,White,Male,0
794598717,White,Male,1
979306765,White,Male,0
501266092,White,Female,1
749989470,White,Male,0
352629289,White,Male,0
514776204,Black,Male,0
639618746,Black,Male,0
249762453,White,Male,0
785962237,White,Male,0
478129060,White,Male,1
558301814,White,Male,0
745869558,White,Female,0
360932677,White,Male,1
695352133,White,Male,0
771195926,White,Male,1
292342294,White,Female,0
426705560,White,Female,0
621171431,White,Female,0
425232799,White,Male,0
404268786,White,Female,0
750942794,White,Male,0
793884419,White,Female,0
445856447,White,Female,0
230959899,White,Female,0
525361079,White,Female,0
167761061,White,Male,0
748228796,White,Female,0
880750521,White,Female,0
499250777,Black,Male,1
227988874,White,Female,0
266736454,Asian-Pac-Islander,Male,0
316684721,White,Male,0
375800300,White,Male,0
379962987,White,Female,0
142052153,White,Female,1
690038520,White,Male,0
843233605,White,Female,0
383411058,Black,Male,0
385093866,White,Female,1
224446077,White,Female,1
317368715,Black,Male,0
945557110,White,Male,0
647124669,White,Male,0
937609180,White,Male,1
955621014,White,Male,0
972494285,White,Male,1
414401949,White,Male,1
869684749,White,Female,0
883461107,Black,Female,1
395149867,White,Male,0
711288126,White,Male,0
600219062,White,Male,0
292029081,White,Male,0
355732485,White,Male,1
606043804,White,Male,1
506871156,White,Male,0
200333283,White,Male,0
427128172,White,Male,1
876796198,White,Male,0
653949820,White,Female,1
256613676,White,Female,1
347753240,Asian-Pac-Islander,Male,1
972586005,White,Female,0
331918314,White,Female,0
540583113,White,Male,0
588349541,White,Male,0
730504030,White,Female,0
516385032,Asian-Pac-Islander,Female,0
350106457,Black,Male,0
649420986,White,Male,1
186943356,White,Male,0
449604583,Black,Male,0
126058447,White,Male,1
739346074,White,Female,0
810570463,White,Male,0
688713323,Black,Female,0
835069917,White,Female,0
989325558,Asian-Pac-Islander,Male,1
281255522,White,Male,0
132821986,White,Male,0
500880456,White,Male,0
630529986,White,Male,0
328771733,White,Male,0
535613629,White,Male,0
659346099,White,Male,0
817485585,White,Male,1
601530959,White,Male,1
299231192,Black,Female,0
384917971,White,Male,1
660247758,Black,Male,0
686413012,White,Male,0
496078884,White,Female,0
804437005,White,Male,0
348492704,White,Male,1
760191152,White,Male,0
430468512,White,Male,0
943870743,White,Male,0
180851889,White,Male,0
656301012,White,Male,1
908875323,White,Male,1
194803019,White,Female,1
396515732,Black,Female,0
108297464,White,Female,0
731898037,White,Female,0
583078754,White,Male,0
234006776,White,Female,0
214410032,White,Male,0
114538978,White,Female,0
773997341,White,Male,0
171197553,White,Female,0
626397726,White,Male,0
808272758,White,Male,0
873189834,White,Male,0
413581661,Asian-Pac-Islander,Male,0
856316573,White,Male,0
773908856,White,Male,0
446950776,White,Female,0
300137280,White,Male,0
725278623,Amer-Indian-Eskimo,Male,0
471600155,Black,Male,0
529786217,White,Female,0
147421758,White,Female,0
122230779,White,Female,0
404107260,White,Male,1
849803477,White,Male,0
324755173,White,Male,0
854001831,Black,Male,0
176325473,White,Male,0
142477115,Black,Male,0
479714005,White,Female,0
793010761,White,Female,0
573469774,White,Female,0
725000673,White,Male,0
884707972,White,Female,1
330546954,White,Male,0
525633050,White,Male,0
608519339,White,Male,1
330704488,White,Male,0
